3146.6667	0.2571
3152.0000	0.2103
3157.3333	0.2310
3162.6667	0.2061
3168.0000	0.2224
3173.3333	0.2011
3178.6667	0.2379
3184.0000	0.2187
3189.3333	0.2647
3194.6667	0.2477
3200.0000	0.2274
