800	0.0011664516
805.33331	0.0052336757
810.66669	0.01747315
816	0.033642173
821.33331	0.048589885
826.66669	0.058476001
832	0.060953971
837.33331	0.060842346
842.66669	0.060760353
848	0.060840696
853.33331	0.058098979
858.66669	0.04913412
864	0.036183584
869.33331	0.024391223
874.66669	0.022041027
880	0.017609907
885.33331	0.01820362
890.66669	0.015995372
896	0.008251749
901.33331	0.0018038041
906.66669	0.0053548566
912	0.0062121339
917.33331	0.010374872
922.66669	0.011774402
928	0.015535834
933.33331	0.015312555
938.66669	0.013325182
944	0.0092399111
949.33331	0.0034201997
954.66669	0
960	0.0023693242
965.33331	0.0016036681
970.66669	0.0027333871
976	0.0094923731
981.33331	0.022146018
986.66669	0.047757633
992	0.089118913
997.33331	0.12152121
1002.6667	0.13296436
1008	0.11733441
1013.3333	0.082344696
1018.6667	0.052755557
1024	0.044989515
1029.3334	0.044216722
1034.6666	0.043312516
1040	0.03643579
1045.3334	0.021948496
1050.6666	0.012257623
1056	0.0018480035
1061.3334	0
1066.6666	-0.00087265385
1072	0.0049939263
1077.3334	0.01189296
1082.6666	0.021827439
1088	0.023028497
1093.3334	0.019255793
1098.6666	0.0076280278
1104	-0.00020541638
1109.3334	0.0011206672
1114.6666	0.011784043
1120	0.025330853
1125.3334	0.030915346
1130.6666	0.025778541
1136	0.0132689
1141.3334	0.0023599188
1146.6666	-0.0019599381
1152	-0.0020148633
1157.3334	0.00032651745
1162.6666	0.0030847178
1168	0.0066228816
1173.3334	0.010690737
1178.6666	0.014728653
1184	0.018990269
1189.3334	0.028325293
1194.6666	0.046387829
1200	0.067821354
1205.3334	0.084982611
1210.6666	0.0932087
1216	0.089434378
1221.3334	0.083819859
1226.6666	0.088214576
1232	0.096887879
1237.3334	0.10785843
1242.6666	0.11311966
1248	0.10733303
1253.3334	0.09575627
1258.6666	0.088337913
1264	0.083487533
1269.3334	0.087337665
1274.6666	0.097291917
1280	0.10776722
1285.3334	0.11864386
1290.6666	0.12969066
1296	0.13911131
1301.3334	0.15080412
1306.6666	0.16556446
1312	0.18188204
