800	0.00016724174
805.33331	0.026220424
810.66669	0.037734319
816	0.040732902
821.33331	0.042900112
826.66669	0.050765999
832	0.052579116
837.33331	0.056225579
842.66669	0.057510734
848	0.057248238
853.33331	0.056048501
858.66669	0.053220432
864	0.048305906
869.33331	0.047493145
874.66669	0.049286515
880	0.049332391
885.33331	0.046344627
890.66669	0.042892572
896	0.040128313
901.33331	0.039999947
906.66669	0.043684073
912	0.045249239
917.33331	0.045624826
922.66669	0.043304998
928	0.036861163
933.33331	0.029531401
938.66669	0.024154035
944	0.02218377
949.33331	0.023434961
954.66669	0.02582776
960	0.031008836
965.33331	0.03779896
970.66669	0.042954963
976	0.046891972
981.33331	0.048428155
986.66669	0.050314575
992	0.0653008
997.33331	0.08530318
1002.6667	0.093307666
1008	0.08775612
1013.3333	0.06697692
1018.6667	0.041910619
1024	0.032683231
1029.3334	0.036345396
1034.6666	0.040590264
1040	0.045938123
1045.3334	0.048423573
1050.6666	0.045008667
1056	0.042526957
1061.3334	0.041434169
1066.6666	0.044417895
1072	0.049360167
1077.3334	0.055057324
1082.6666	0.058214333
1088	0.060435589
1093.3334	0.060336042
1098.6666	0.058751307
1104	0.055500828
1109.3334	0.051910609
1114.6666	0.057304196
1120	0.068238474
1125.3334	0.074774548
1130.6666	0.06804987
1136	0.052719142
1141.3334	0.034106579
1146.6666	0.024462443
1152	0.025066048
1157.3334	0.031466108
1162.6666	0.036384318
1168	0.038493115
1173.3334	0.033726364
1178.6666	0.020417523
1184	0.0068316362
1189.3334	0.0032263263
1194.6666	0.012365718
1200	0.03101499
1205.3334	0.048547912
1210.6666	0.060174908
1216	0.064831816
1221.3334	0.068280153
1226.6666	0.07732711
1232	0.087896891
1237.3334	0.094523467
1242.6666	0.098205686
1248	0.092161
1253.3334	0.080801614
1258.6666	0.076608464
1264	0.077443451
1269.3334	0.080131054
1274.6666	0.08711797
1280	0.090891793
1285.3334	0.092127912
1290.6666	0.10001099
1296	0.11374316
1301.3334	0.13012788
1306.6666	0.14682631
1312	0.15597144
1317.3334	0.159758
1322.6666	0.15987284
1328	0.15499286
1333.3334	0.1507156
1338.6666	0.14420795
1344	0.13578936
1349.3334	0.12602866
1354.6666	0.11219605
1360	0.096799672
1365.3334	0.087696023
1370.6666	0.082521975
1376	0.082253218
1381.3334	0.082060911
1386.6666	0.083937362
1392	0.089810394
1397.3334	0.097420961
1402.6666	0.10410473
1408	0.1066747
1413.3334	0.1037783
1418.6666	0.10308305
1424	0.11305657
1429.3334	0.13282588
1434.6666	0.16020443
1440	0.1890617
1445.3334	0.21085738
1450.6666	0.2193196
1456	0.21566002
1461.3334	0.18983473
1466.6666	0.15020274
1472	0.10577536
1477.3334	0.066955268
1482.6666	0.035852786
1488	0.01957716
1493.3334	0.0070546833
1498.6666	0.0026665148
1504	0.0063571488
1509.3334	0.017779801
1514.6666	0.030032283
1520	0.042852484
1525.3334	0.047731876
1530.6666	0.043537892
1536	0.040822797
1541.3334	0.043207772
1546.6666	0.048056442
1552	0.057819288
1557.3334	0.069866814
1562.6666	0.076869421
1568	0.088744372
1573.3334	0.097566463
1578.6666	0.10291437
1584	0.10593875
1589.3334	0.11331878
1594.6666	0.11647908
1600	0.12589173
1605.3334	0.1309285
1610.6666	0.13426054
1616	0.131936
1621.3334	0.1302506
1626.6666	0.12212014
1632	0.11997037
1637.3334	0.12319449
1642.6666	0.12877561
1648	0.13617499
1653.3334	0.15103953
1658.6666	0.16303644
1664	0.17413311
1669.3334	0.17682624
1674.6666	0.16245858
1680	0.136317
1685.3334	0.10871933
1690.6666	0.080965176
1696	0.056914013
1701.3334	0.038455456
1706.6666	0.025415046
1712	0.016899455
1717.3334	0.013478544
1722.6666	0.013456178
1728	0.013049954
1733.3334	0.015082649
1738.6666	0.017017724
1744	0.013673252
1749.3334	0.0088320114
1754.6666	0.0026468134
1760	-0.0023614583
1765.3334	0.00020460467
1770.6666	0.007844707
1776	0.012616576
1781.3334	0.015778054
1786.6666	0.017448584
1792	0.014089528
1797.3334	0.011352437
1802.6666	0.014309794
2698.6667	0.018845696
2704	0.020757262
2709.3333	0.026196536
2714.6667	0.03215893
2720	0.037597395
2725.3333	0.046241026
2730.6667	0.050212894
2736	0.04857409
2741.3333	0.044980843
2746.6667	0.03584053
2752	0.027680617
2757.3333	0.022972971
2762.6667	0.022764521
2768	0.020929074
2773.3333	0.018114908
2778.6667	0.01153528
2784	0.0060147229
2789.3333	0.0039062228
2794.6667	0.0042597624
2800	0.0039083082
2805.3333	0.0087509062
2810.6667	0.013959963
2816	0.021311292
2821.3333	0.030052444
2826.6667	0.037848804
2832	0.050224364
2837.3333	0.086892851
2842.6667	0.14625143
2848	0.22252776
2853.3333	0.29585049
2858.6667	0.35555285
2864	0.40631458
2869.3333	0.46595541
2874.6667	0.52861971
2880	0.58330315
2885.3333	0.6199457
2890.6667	0.63693935
2896	0.65040338
2901.3333	0.66539544
2906.6667	0.69578147
2912	0.74414879
2917.3333	0.80866683
2922.6667	0.88048142
2928	0.95049745
2933.3333	0.99606687
2938.6667	0.99876231
2944	0.94032997
2949.3333	0.84212512
2954.6667	0.73607111
