800	0.016097136
805.33331	0.017543042
810.66669	0.0251437
816	0.035862468
821.33331	0.044869896
826.66669	0.051323764
832	0.05922861
837.33331	0.06671495
842.66669	0.069397919
848	0.069316268
853.33331	0.062021777
858.66669	0.046307802
864	0.033722386
869.33331	0.032047234
874.66669	0.028132174
880	0.031708203
885.33331	0.025734033
890.66669	0.022098992
896	0.026325872
901.33331	0.02678901
906.66669	0.022252303
912	0.026038924
917.33331	0.020911362
922.66669	0.022271406
928	0.027886918
933.33331	0.018264037
938.66669	0.0066788602
944	-0.00036139868
949.33331	0.003408758
954.66669	0.007942494
960	0.011649681
965.33331	0.010575828
970.66669	0.0077021895
976	0.0063814842
981.33331	0.024695411
986.66669	0.055300348
992	0.081428275
997.33331	0.11009832
1002.6667	0.11112777
1008	0.08583878
1013.3333	0.057645068
1018.6667	0.043708395
1024	0.032693382
1029.3334	0.032112502
1034.6666	0.02448092
1040	0.0099373013
1045.3334	0.0012887842
1050.6666	0.0052055819
1056	0.011291643
1061.3334	0.01629686
1066.6666	0.027595298
1072	0.036293004
1077.3334	0.042839017
1082.6666	0.044557594
1088	0.036227871
1093.3334	0.028376577
1098.6666	0.028464105
1104	0.026678568
1109.3334	0.02260506
1114.6666	0.021496367
1120	0.019485211
1125.3334	0.020741425
1130.6666	0.025810283
1136	0.020206969
1141.3334	0.0078316331
1146.6666	0.0010265504
1152	-0.0023634674
1157.3334	-0.00041452757
1162.6666	0.0098656025
1168	0.014638835
1173.3334	0.017538464
1178.6666	0.026436597
1184	0.032275885
1189.3334	0.046048746
1194.6666	0.06166511
1200	0.073885381
1205.3334	0.085152447
1210.6666	0.092664801
1216	0.087415881
1221.3334	0.088677362
1226.6666	0.093953013
1232	0.097704098
1237.3334	0.1012537
1242.6666	0.10209982
1248	0.087589048
1253.3334	0.07559751
1258.6666	0.07629367
1264	0.077162392
1269.3334	0.085541576
1274.6666	0.097745664
1280	0.10423388
1285.3334	0.11897974
1290.6666	0.13954562
1296	0.15183489
1301.3334	0.16242018
1306.6666	0.16808014
1312	0.17124656
1317.3334	0.18741791
1322.6666	0.20638229
1328	0.21905592
1333.3334	0.21557958
1338.6666	0.20444143
1344	0.18941243
1349.3334	0.17391442
1354.6666	0.15671147
1360	0.14446796
1365.3334	0.12340743
